"Deal ID","Deal Name","Category","Sub Category","Supplier Name","Supplier Product Code","EAN No.","MPN","Product Name","Supplier Category","Supplier Subcategory","Long description","Web product name","ETIM Class No","Colour","Material","Finish","Attribute 1 Title","Attribute 1","Attribute 2 Title","Attribute 2","Attribute 3 Title","Attribute 3","Attribute 4 Title","Attribute 4","Attribute 5 Title","Attribute 5","Feature 1","Feature 2","Feature 3","Feature 4","Feature 5","Environmental text","Keywords","Alternative products","Linked products","Marketing Completeness","Image Url"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE LINTEL 215X65X2100MM",,"PRE LINTEL 215X65X2100MM","Prestressed Concrete Lintel 215 x 065 x 2100mm","Building Products ",,,"Precast Concrete Lintels ",,"Grey","Precast Concrete","Concrete",,"Consistent high quality",,"Resillient masonry support for door and window openings",,,,,,,,,,,,,"Concrete, Building Products, Precast",,,0,"PRE-LINTEL-215x65-lintel.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE LINTEL 215X65X2400MM",,"PRE LINTEL 215X65X2400MM","Prestressed Concrete Lintel 215 x 065 x 2400mm","Building Products ",,,"Precast Concrete Lintels ",,"Grey","Precast Concrete","Concrete",,"Consistent high quality",,"Resillient masonry support for door and window openings",,,,,,,,,,,,,"Concrete, Building Products, Precast",,,0,"PRE-LINTEL-215x65-lintel.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE LINTEL 215X65X2700MM",,"PRE LINTEL 215X65X2700MM","Prestressed Concrete Lintel 215 x 065 x 2700mm","Building Products ",,,"Precast Concrete Lintels ",,"Grey","Precast Concrete","Concrete",,"Consistent high quality",,"Resillient masonry support for door and window openings",,,,,,,,,,,,,"Concrete, Building Products, Precast",,,0,"PRE-LINTEL-215x65-lintel.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE LINTEL 215X65X3000MM",,"PRE LINTEL 215X65X3000MM","Prestressed Concrete Lintel 215 x 065 x 3000mm","Building Products ",,,"Precast Concrete Lintels ",,"Grey","Precast Concrete","Concrete",,"Consistent high quality",,"Resillient masonry support for door and window openings",,,,,,,,,,,,,"Concrete, Building Products, Precast",,,0,"PRE-LINTEL-215x65-lintel.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE LINTEL 215X65X600MM",,"PRE LINTEL 215X65X600MM","Prestressed Concrete Lintel 215 x 065 x 0600mm","Building Products ",,,"Precast Concrete Lintels ",,"Grey","Precast Concrete","Concrete",,"Consistent high quality",,"Resillient masonry support for door and window openings",,,,,,,,,,,,,"Concrete, Building Products, Precast",,,0,"PRE-LINTEL-215x65-lintel.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE LINTEL 215X65X750MM",,"PRE LINTEL 215X65X750MM","Prestressed Concrete Lintel 215 x 065 x 0750mm","Building Products ",,,"Precast Concrete Lintels ",,"Grey","Precast Concrete","Concrete",,"Consistent high quality",,"Resillient masonry support for door and window openings",,,,,,,,,,,,,"Concrete, Building Products, Precast",,,0,"PRE-LINTEL-215x65-lintel.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE LINTEL 215X65X900MM",,"PRE LINTEL 215X65X900MM","Prestressed Concrete Lintel 215 x 065 x 0900mm","Building Products ",,,"Precast Concrete Lintels ",,"Grey","Precast Concrete","Concrete",,"Consistent high quality",,"Resillient masonry support for door and window openings",,,,,,,,,,,,,"Concrete, Building Products, Precast",,,0,"PRE-LINTEL-215x65-lintel.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE GUL 230x230x150",,"PRE GUL 230x230x150","Gulley Surrounds 230x230x150","Drianage and waste Management ",,,"Precast Concrete Gullies ",,"Grey","Precast Concrete","Concrete",,"Cast-in seal preventing loss or damage on-site",,"Fully universal, suitable for all plastic and clay drainage products from 160mm to 186mm diameter",,,,,,,,,,,,,"Concrete, Drainage, Precast",,,0,"PRE-GUL-230x230x150.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE GUL 460X230x150",,"PRE GUL 460X230x150","Gulley Surrounds 460x230x150","Drianage and waste Management ",,,"Precast Concrete Gullies ",,"Grey","Precast Concrete","Concrete",,"Cast-in seal preventing loss or damage on-site",,"Fully universal, suitable for all plastic and clay drainage products from 160mm to 186mm diameter",,,,,,,,,,,,,"Concrete, Drainage, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP UNP150",,"PRE FP UNP150","5' Universal Post","Fencing ",,,"Precast Concrete Universal Posts ",,"Grey","Precast Concrete","Concrete",,"Universal Posts also known as multi-holes posts are very adaptable",,"Can be used to bolt timber panels or rails to the fence or fix chain link fencing",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP UNP180",,"PRE FP UNP180","6' Universal Post","Fencing ",,,"Precast Concrete Universal Posts ",,"Grey","Precast Concrete","Concrete",,"Universal Posts also known as multi-holes posts are very adaptable",,"Can be used to bolt timber panels or rails to the fence or fix chain link fencing",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP UNP210 (4*4)",,"PRE FP UNP210 (4*4)","7' Universal Post","Fencing ",,,"Precast Concrete Universal Posts ",,"Grey","Precast Concrete","Concrete",,"Universal Posts also known as multi-holes posts are very adaptable",,"Can be used to bolt timber panels or rails to the fence or fix chain link fencing",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP UNP240",,"PRE FP UNP240","8' Universal Post","Fencing ",,,"Precast Concrete Universal Posts ",,"Grey","Precast Concrete","Concrete",,"Universal Posts also known as multi-holes posts are very adaptable",,"Can be used to bolt timber panels or rails to the fence or fix chain link fencing",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-UNP240.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP UNP275",,"PRE FP UNP275","9' Universal Post","Fencing ",,,"Precast Concrete Universal Posts ",,"Grey","Precast Concrete","Concrete",,"Universal Posts also known as multi-holes posts are very adaptable",,"Can be used to bolt timber panels or rails to the fence or fix chain link fencing",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SUP 090 4X4",,"PRE FP SUP 090 4X4","3' Support Post 4'' x 4''","Fencing ",,,"Precast Concrete Support Post ",,"Grey","Precast Concrete","Concrete",,"Used to carry out repairs to timber fence posts",,"Helps support an existing fence",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SUP 105 4X4",,"PRE FP SUP 105 4X4","3' 6'' Support Post 4'' x 4''","Fencing ",,,"Precast Concrete Support Post ",,"Grey","Precast Concrete","Concrete",,"Used to carry out repairs to timber fence posts",,"Helps support an existing fence",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SUP 120 4X4",,"PRE FP SUP 120 4X4","4' Support Posts 4'' x 4''","Fencing ",,,"Precast Concrete Support Post ",,"Grey","Precast Concrete","Concrete",,"Used to carry out repairs to timber fence posts",,"Helps support an existing fence",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SUP 135 4X4",,"PRE FP SUP 135 4X4","4' 6'' Support Posts 4'' x 4''","Fencing ",,,"Precast Concrete Support Post ",,"Grey","Precast Concrete","Concrete",,"Used to carry out repairs to timber fence posts",,"Helps support an existing fence",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SUP090",,"PRE FP SUP090","3' Support Post 4 '' x 3''","Fencing ",,,"Precast Concrete Support Post ",,"Grey","Precast Concrete","Concrete",,"Used to carry out repairs to timber fence posts",,"Helps support an existing fence",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SUP105",,"PRE FP SUP105","3' 6"" Support Post 4'' x 3''","Fencing ",,,"Precast Concrete Support Post ",,"Grey","Precast Concrete","Concrete",,"Used to carry out repairs to timber fence posts",,"Helps support an existing fence",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-SUP105.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SUP120",,"PRE FP SUP120","4' Support Post 4'' x 3''","Fencing ",,,"Precast Concrete Support Post ",,"Grey","Precast Concrete","Concrete",,"Used to carry out repairs to timber fence posts",,"Helps support an existing fence",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SUP135",,"PRE FP SUP135","4' 6'' Support Post 4'' x 3''","Fencing ",,,"Precast Concrete Support Post ",,"Grey","Precast Concrete","Concrete",,"Used to carry out repairs to timber fence posts",,"Helps support an existing fence",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SUPP 099 3x3",,"PRE FP SUPP 099 3x3","3' 3'' Support Post 3'' x 3''","Fencing ",,,"Precast Concrete Support Post ",,"Grey","Precast Concrete","Concrete",,"Used to carry out repairs to timber fence posts",,"Helps support an existing fence",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-SUPP-099-3x3.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SUPP 105 3x3",,"PRE FP SUPP 105 3x3","3' 6'' Support Post 3'' x 3''","Fencing ",,,"Precast Concrete Support Post ",,"Grey","Precast Concrete","Concrete",,"Used to carry out repairs to timber fence posts",,"Helps support an existing fence",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP150MW",,"PRE FP SLP150MW","5' Slotted Post MW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP180MW",,"PRE FP SLP180MW","6' Slotted Post MW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP210MW",,"PRE FP SLP210MW","7' Slotted Post MW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP240MW",,"PRE FP SLP240MW","8' Slotted Post MW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP275MW",,"PRE FP SLP275MW","9' Slotted Post MW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP150",,"PRE FP SLP150","5' Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,"Slotted-Post-5ft.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP180",,"PRE FP SLP180","6' Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,"Slotted-Post-6ft.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP210",,"PRE FP SLP210","7' Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,"Slotted-Post-7ft.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP240",,"PRE FP SLP240","8' Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,"Slotted-Post-8ft.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP275",,"PRE FP SLP275","9' Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,"Slotted-Post-9ft.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLP305",,"PRE FP SLP305","10' Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE150MW",,"PRE FP SLPE150MW","5' Slotted End Post MW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE180MW",,"PRE FP SLPE180MW","6' Slotted End Post MW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE210MW",,"PRE FP SLPE210MW","7' Slotted End Post MW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE240MW",,"PRE FP SLPE240MW","8' Slotted End Post MW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE275MW",,"PRE FP SLPE275MW","9' Slotted End Post MW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE150",,"PRE FP SLPE150","5' Slotted End Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE180",,"PRE FP SLPE180","6' Slotted End Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE210",,"PRE FP SLPE210","7' Slotted End Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE240",,"PRE FP SLPE240","8' Slotted End Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-SLPE240.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE275",,"PRE FP SLPE275","9' Slotted End Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPE305",,"PRE FP SLPE305","10' Slotted End Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPC150LW",,"PRE FP SLPC150LW","5' Corner Slotted Post LW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPC180LW",,"PRE FP SLPC180LW","6' Corner Slotted Post LW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPC210LW",,"PRE FP SLPC210LW","7' Corner Slotted Post LW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPC240LW",,"PRE FP SLPC240LW","8' Corner Slotted Post LW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPC275LW",,"PRE FP SLPC275LW","9' Corner Slotted Post LW","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPC150",,"PRE FP SLPC150","5' Corner Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPC180",,"PRE FP SLPC180","6' Corner Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPC210",,"PRE FP SLPC210","7' Corner Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPC240",,"PRE FP SLPC240","8' Corner Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP SLPC275",,"PRE FP SLPC275","9' Corner Slotted Post","Fencing ",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP ARP220LW",,"PRE FP ARP220LW","7FT 3 Arris Rail Post Light Weight","Fencing ",,,"Precast Concrete Rail Post ",,"Grey","Precast Concrete","Concrete",,"Suitable for closeboard fencing using rails and feather edge boards",,"Consistent high quality",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP ARP250LW",,"PRE FP ARP250LW","8' 3"" Arris Rail Post LW","Fencing ",,,"Precast Concrete Rail Post ",,"Grey","Precast Concrete","Concrete",,"Suitable for closeboard fencing using rails and feather edge boards",,"Consistent high quality",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-ARP250LW.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP ARP145",,"PRE FP ARP145","4' 11"" Arris Rail Post","Fencing ",,,"Precast Concrete Rail Post ",,"Grey","Precast Concrete","Concrete",,"Suitable for closeboard fencing using rails and feather edge boards",,"Consistent high quality",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP ARP175",,"PRE FP ARP175","5' 9"" Arris Rail Post","Fencing ",,,"Precast Concrete Rail Post ",,"Grey","Precast Concrete","Concrete",,"Suitable for closeboard fencing using rails and feather edge boards",,"Consistent high quality",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP ARP220",,"PRE FP ARP220","7' 3"" Arris Rail Post","Fencing ",,,"Precast Concrete Rail Post ",,"Grey","Precast Concrete","Concrete",,"Suitable for closeboard fencing using rails and feather edge boards",,"Consistent high quality",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP ARP250",,"PRE FP ARP250","8' 3"" Arris Rail Post","Fencing ",,,"Precast Concrete Rail Post ",,"Grey","Precast Concrete","Concrete",,"Suitable for closeboard fencing using rails and feather edge boards",,"Consistent high quality",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP ARP307",,"PRE FP ARP307","10' 3"" Arris Rail Post","Fencing ",,,"Precast Concrete Rail Post ",,"Grey","Precast Concrete","Concrete",,"Suitable for closeboard fencing using rails and feather edge boards",,"Consistent high quality",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
